customer_key,customer_id,customer_number,first_name,last_name,gender,country,marital_status,birthdate,create_date
11058,22057,AW00022057,Kyle,Ross,Male,United States,Single,1984-08-12,2026-01-05
11059,22058,AW00022058,Jake,Zukowski,Male,Canada,Single,1984-05-04,2026-01-05
11060,22059,AW00022059,Jonathan,Johnson,Male,Canada,Married,1983-08-09,2026-01-05
11061,22060,AW00022060,Evan,Hill,Male,United States,Married,1984-05-05,2026-01-05
11062,22061,AW00022061,Jenny,Goel,Female,United States,Single,1984-03-19,2026-01-05
11063,22062,AW00022062,Cameron,Flores,Male,United States,Single,1983-10-26,2026-01-05
11064,22063,AW00022063,Joanna,Suarez,Female,Australia,Married,1951-04-01,2026-01-05
11065,22064,AW00022064,Lawrence,Carlson,Male,Australia,Married,1950-11-21,2026-01-05
11066,22065,AW00022065,Roy,Martin,Male,Australia,Married,1951-12-31,2026-01-05
11067,22066,AW00022066,Paula,Munoz,Female,United States,Married,1982-03-14,2026-01-05
11068,22067,AW00022067,Julia,Jackson,Female,United States,Married,1982-01-14,2026-01-05
11069,22068,AW00022068,Sean,James,Male,United States,Single,1968-12-12,2026-01-05
11070,22069,AW00022069,Bailey,Reed,Female,United States,Single,1974-12-02,2026-01-05
11071,22070,AW00022070,Eduardo,Brown,Male,United States,Married,1968-12-29,2026-01-05
11072,22071,AW00022071,Gabriel,Carter,Male,United States,Single,1969-05-19,2026-01-05
11073,22072,AW00022072,Devin,Russell,Male,United States,Single,1969-01-31,2026-01-05
11074,22073,AW00022073,Timothy,Sanders,Male,United States,Married,1968-06-23,2026-01-05
11075,22074,AW00022074,Richard,Washington,Male,United States,Single,1973-08-11,2026-01-05
11076,22075,AW00022075,Pedro,Patel,Male,United States,Married,1973-05-11,2026-01-05
11077,22076,AW00022076,Nelson,Vazquez,Male,United States,Married,1973-06-20,2026-01-05
11078,22077,AW00022077,Marvin,Rubio,Male,United States,Married,1968-01-07,2026-01-05
11079,22078,AW00022078,William,Martin,Male,United States,Married,1973-07-04,2026-01-05
11080,22079,AW00022079,Katherine,Perez,Female,Canada,Married,1972-10-12,2026-01-05
11081,22080,AW00022080,Caitlin,Sanchez,Female,Canada,Married,1972-11-30,2026-01-05
11082,22081,AW00022081,Olivia,Clark,Female,United States,Married,1972-04-03,2026-01-05
11083,22082,AW00022082,Lucas,Barnes,Male,United States,Single,1972-10-19,2026-01-05
11084,22083,AW00022083,David,Flores,Male,United States,Married,1966-09-13,2026-01-05
11085,22084,AW00022084,Francis,Gomez,Male,United States,Married,1972-07-03,2026-01-05
11086,22085,AW00022085,Toni,Mehta,Female,United States,Married,1972-07-09,2026-01-05
11087,22086,AW00022086,Chelsea,Sanchez,Female,United States,Married,1967-05-17,2026-01-05
11088,22087,AW00022087,Joan,Coleman,Female,United States,Married,1972-10-12,2026-01-05
11089,22088,AW00022088,Hannah,Diaz,Female,United States,Married,1966-07-19,2026-01-05
11090,22089,AW00022089,Mason,Gray,Male,United States,Married,1966-09-01,2026-01-05
11091,22090,AW00022090,Alexandra,Miller,Female,United States,Married,1961-05-19,2026-01-05
11092,22091,AW00022091,Kayla,Griffin,Female,United States,Married,1961-02-19,2026-01-05
11093,22092,AW00022092,Andrea,Young,Female,United States,Married,1960-08-22,2026-01-05
11094,22093,AW00022093,Sydney,Baker,Female,United States,Married,1960-12-13,2026-01-05
11095,22094,AW00022094,Jared,Watson,Male,United States,Married,1960-12-01,2026-01-05
11096,22095,AW00022095,Brandon,Perry,Male,Canada,Single,1961-04-13,2026-01-05
11097,22096,AW00022096,Bryce,Cooper,Male,United States,Single,1959-07-22,2026-01-05
11098,22097,AW00022097,David,Anderson,Male,Canada,Married,1946-05-04,2026-01-05
11099,22098,AW00022098,Katherine,Brooks,Female,United States,Single,1941-04-16,2026-01-05
11100,22099,AW00022099,Joel,Schmidt,Male,United States,Married,1940-10-20,2026-01-05
11101,22100,AW00022100,Fernando,Hall,Male,Canada,Married,1982-03-13,2026-01-05
11102,22101,AW00022101,Carol,White,Female,United States,Single,1971-05-09,2026-01-05
11103,22102,AW00022102,Eduardo,Cox,Male,United States,Married,1971-02-04,2026-01-05
11104,22103,AW00022103,Alexandra,Hernandez,Female,United States,Married,1971-06-22,2026-01-05
11105,22104,AW00022104,Richard,Adams,Male,United States,Single,1965-07-19,2026-01-05
11106,22105,AW00022105,Taylor,Cooper,Female,United States,Married,1965-09-20,2026-01-05
11107,22106,AW00022106,Olivia,Long,Female,United States,Married,1976-12-04,2026-01-05
11108,22107,AW00022107,Michael,Jones,Male,Canada,Single,1965-09-30,2026-01-05
11109,22108,AW00022108,Eduardo,Powell,Male,United States,Single,1959-12-15,2026-01-05
11110,22109,AW00022109,Jonathan,Mitchell,Male,Canada,Married,1959-08-02,2026-01-05
11111,22110,AW00022110,Eduardo,King,Male,United States,Married,1960-02-05,2026-01-05
11112,22111,AW00022111,Gabriella,King,Female,United States,Married,1960-05-09,2026-01-05
11113,22112,AW00022112,Paige,Reed,Female,Canada,Married,1960-06-24,2026-01-05
11114,22113,AW00022113,Katherine,Garcia,Female,United States,Single,1964-09-10,2026-01-05
11115,22114,AW00022114,Lucas,Martin,Male,Canada,Married,1959-01-13,2026-01-05
11116,22115,AW00022115,Dalton,Rogers,Male,United States,Married,1958-12-11,2026-01-05
11117,22116,AW00022116,Robert,Lopez,Male,United States,Single,1964-10-31,2026-01-05
11118,22117,AW00022117,Sydney,Perez,Female,Canada,Married,1958-10-09,2026-01-05
11119,22118,AW00022118,Jennifer,Parker,Female,Canada,Single,1958-11-17,2026-01-05
11120,22119,AW00022119,Hailey,Flores,Female,United States,Married,1964-10-09,2026-01-05
11121,22120,AW00022120,Jennifer,Perry,Female,Canada,Married,1959-05-01,2026-01-05
11122,22121,AW00022121,Jackson,Henderson,Male,Canada,Married,1957-11-09,2026-01-05
11123,22122,AW00022122,Rachel,Butler,Female,United States,Married,1958-04-24,2026-01-05
11124,22123,AW00022123,Isabella,Bailey,Female,United States,Single,1942-10-01,2026-01-05
11125,22124,AW00022124,Desiree,Alonso,Female,United States,Married,1943-03-05,2026-01-05
11126,22125,AW00022125,Zachary,Garcia,Male,United States,Married,1942-08-02,2026-01-05
11127,22126,AW00022126,Rachel,Ward,Female,United States,Married,1943-01-31,2026-01-05
11128,22127,AW00022127,Marcus,Thompson,Male,United States,Married,1949-11-05,2026-01-05
11129,22128,AW00022128,Melissa,Perry,Female,Canada,Married,1943-10-05,2026-01-05
11130,22129,AW00022129,Chloe,Hall,Female,United States,Married,1944-06-06,2026-01-05
11131,22130,AW00022130,Xavier,Bryant,Male,United States,Married,1949-08-24,2026-01-05
11132,22131,AW00022131,Jessica,Cook,Female,United States,Married,1943-12-29,2026-01-05
11133,22132,AW00022132,Rachael,Mehta,Female,United States,Married,1943-08-25,2026-01-05
11134,22133,AW00022133,Xavier,Adams,Male,United States,Married,1944-03-22,2026-01-05
11135,22134,AW00022134,Leonard,Raji,Male,United States,Married,1945-05-09,2026-01-05
11136,22135,AW00022135,Julia,Hernandez,Female,United States,Married,1944-12-16,2026-01-05
11137,22136,AW00022136,Devin,Evans,Male,United States,Married,1945-05-13,2026-01-05
11138,22137,AW00022137,Elizabeth,Griffin,Female,United States,Married,1945-09-17,2026-01-05
11139,22138,AW00022138,Alexandra,Brooks,Female,United States,Married,1946-03-11,2026-01-05
11140,22139,AW00022139,Jaime,Pal,Male,United States,Married,1951-05-05,2026-01-05
11141,22140,AW00022140,Makayla,Sanchez,Female,United States,Married,1947-06-21,2026-01-05
11142,22141,AW00022141,Jesse,Carter,Male,Canada,Married,1952-09-09,2026-01-05
11143,22142,AW00022142,Nelson,Alonso,Male,United States,Married,1946-10-08,2026-01-05
11144,22143,AW00022143,Summer,Prasad,Female,Canada,Married,1947-01-12,2026-01-05
11145,22144,AW00022144,Zachary,Wang,Male,Canada,Married,1946-08-06,2026-01-05
11146,22145,AW00022145,Eduardo,Kelly,Male,United States,Married,1946-12-04,2026-01-05
11147,22146,AW00022146,Benjamin,Chen,Male,United States,Single,1953-10-17,2026-01-05
11148,22147,AW00022147,Brett,Kapoor,Male,Australia,Married,1952-10-14,2026-01-05
11149,22148,AW00022148,Candace,Prasad,Female,Australia,Married,1952-08-24,2026-01-05
11150,22149,AW00022149,Gregory,Shen,Male,Australia,Married,1953-03-14,2026-01-05
11151,22150,AW00022150,Damien,Liang,Male,Australia,Married,1952-08-24,2026-01-05
11152,22151,AW00022151,Neil,Jimenez,Male,Australia,Married,1954-01-03,2026-01-05
11153,22152,AW00022152,Marcus,King,Male,United States,Married,1983-08-18,2026-01-05
11154,22153,AW00022153,Alyssa,Kelly,Female,United States,Married,1984-02-01,2026-01-05
11155,22154,AW00022154,Yolanda,Yuan,Female,Canada,Single,1982-07-24,2026-01-05
11156,22155,AW00022155,Steve,Cai,Male,Australia,Married,1954-01-02,2026-01-05
11157,22156,AW00022156,Jamie,Zheng,Female,Australia,Married,1953-09-01,2026-01-05
11158,22157,AW00022157,Maria,Richardson,Female,United States,Single,1983-05-22,2026-01-05
11159,22158,AW00022158,Amber,Phillips,Female,United States,Single,1982-08-16,2026-01-05
11160,22159,AW00022159,David,Davis,Male,United States,Single,1982-11-14,2026-01-05
11161,22160,AW00022160,Alex,Richardson,Male,United States,Single,1983-06-10,2026-01-05
11162,22161,AW00022161,Rachel,Clark,Female,United States,Single,1983-04-03,2026-01-05
11163,22162,AW00022162,Brad,Yuan,Male,United States,Married,1982-10-09,2026-01-05
11164,22163,AW00022163,Morgan,Scott,Female,United States,Single,1982-12-29,2026-01-05
11165,22164,AW00022164,Destiny,Morris,Female,United States,Single,1983-02-21,2026-01-05
11166,22165,AW00022165,Aaron,Perez,Male,United States,Married,1982-05-01,2026-01-05
11167,22166,AW00022166,Katherine,Gray,Female,United States,Single,1982-02-25,2026-01-05
11168,22167,AW00022167,Colleen,Yang,Female,Australia,Married,1960-03-18,2026-01-05
11169,22168,AW00022168,Erica,Wang,Female,Australia,Married,1954-10-30,2026-01-05
11170,22169,AW00022169,Jenny,Li,Female,Australia,Married,1956-06-11,2026-01-05
11171,22170,AW00022170,Cynthia,Martinez,Female,Australia,Married,1956-03-17,2026-01-05
11172,22171,AW00022171,Meredith,Gonzalez,Female,Australia,Married,1956-11-06,2026-01-05
11173,22172,AW00022172,Cesar,Sara,Male,Australia,Married,1962-09-05,2026-01-05
11174,22173,AW00022173,Bianca,Cai,Female,Australia,Married,1957-10-18,2026-01-05
11175,22174,AW00022174,Micah,Lu,Male,Australia,Married,1957-10-30,2026-01-05
11176,22175,AW00022175,Joy,Dominguez,Female,Australia,Married,1958-05-05,2026-01-05
11177,22176,AW00022176,Alejandro,Yang,Male,Australia,Married,1959-03-10,2026-01-05
11178,22177,AW00022177,Meghan,Suarez,Female,Australia,Married,1958-09-22,2026-01-05
11179,22178,AW00022178,Jessica,Bell,Female,Australia,Married,1958-12-24,2026-01-05
11180,22179,AW00022179,Abby,Mehta,Female,Australia,Married,1959-08-08,2026-01-05
11181,22180,AW00022180,Joe,Srini,Male,Australia,Single,1965-10-10,2026-01-05
11182,22181,AW00022181,Gary,Romero,Male,Australia,Single,1976-10-13,2026-01-05
11183,22182,AW00022182,Madeline,Parker,Female,Canada,Single,1981-05-03,2026-01-05
11184,22183,AW00022183,Benjamin,Jones,Male,United States,Married,1981-04-24,2026-01-05
11185,22184,AW00022184,Jeremy,Carter,Male,United States,Married,1981-01-23,2026-01-05
11186,22185,AW00022185,Connor,Henderson,Male,United States,Married,1980-11-29,2026-01-05
11187,22186,AW00022186,Jonathan,Foster,Male,United States,Single,1981-04-02,2026-01-05
11188,22187,AW00022187,Hannah,Russell,Female,United States,Single,1979-12-22,2026-01-05
11189,22188,AW00022188,Sarah,Barnes,Female,United States,Married,1984-06-04,2026-01-05
11190,22189,AW00022189,Linda,Hernandez,Female,United States,Married,1978-08-31,2026-01-05
11191,22190,AW00022190,Carlos,Richardson,Male,United States,Single,1981-08-17,2026-01-05
11192,22191,AW00022191,Jack,Adams,Male,United States,Single,1981-08-08,2026-01-05
11193,22192,AW00022192,Henry,Zimmerman,Male,United States,Single,1982-03-11,2026-01-05
11194,22193,AW00022193,Toni,Garcia,Female,Australia,Single,1961-05-20,2026-01-05
11195,22194,AW00022194,Bruce,Sai,Male,Australia,Single,1971-10-16,2026-01-05
11196,22195,AW00022195,Philip,Romero,Male,Australia,Married,1961-10-22,2026-01-05
11197,22196,AW00022196,Francis,Romero,Male,Australia,Single,1967-01-21,2026-01-05
11198,22197,AW00022197,Larry,Dominguez,Male,Australia,Single,1962-06-13,2026-01-05
11199,22198,AW00022198,Frank,Hernandez,Male,Australia,Married,1973-05-10,2026-01-05
11200,22199,AW00022199,David,Lee,Male,Australia,Single,1961-12-06,2026-01-05
11201,22200,AW00022200,Martha,Ye,Female,Australia,Single,1962-09-25,2026-01-05
11202,22201,AW00022201,Lindsey,Luo,Female,Australia,Married,1962-07-05,2026-01-05
11203,22202,AW00022202,Roberto,Diaz,Male,Australia,Married,1963-01-03,2026-01-05
11204,22203,AW00022203,Alisha,Zheng,Female,Australia,Married,1969-06-12,2026-01-05
11205,22204,AW00022204,Dustin,Xie,Male,Australia,Married,1963-12-22,2026-01-05
11206,22205,AW00022205,Bobby,Saunders,Male,Australia,Married,1964-02-07,2026-01-05
11207,22206,AW00022206,Cynthia,Rodriguez,Female,Australia,Single,1969-08-30,2026-01-05
11208,22207,AW00022207,Nancy,Sanchez,Female,Australia,Single,1963-07-01,2026-01-05
11209,22208,AW00022208,Candice,Liang,Female,Australia,Married,1965-04-09,2026-01-05
11210,22209,AW00022209,Cedric,Shen,Male,Australia,Married,1964-07-11,2026-01-05
11211,22210,AW00022210,Martha,Yang,Female,Australia,Married,1970-04-03,2026-01-05
11212,22211,AW00022211,Richard,Gray,Male,United States,Married,1979-08-24,2026-01-05
11213,22212,AW00022212,Kara,Xu,Female,Australia,Married,1964-09-03,2026-01-05
11214,22213,AW00022213,Jay,Patel,Male,Australia,Single,1964-09-02,2026-01-05
11215,22214,AW00022214,Sabrina,Ruiz,Female,Australia,Married,1970-01-01,2026-01-05
11216,22215,AW00022215,Samuel,Lal,Male,United States,Married,1972-06-23,2026-01-05
11217,22216,AW00022216,Marcus,Howard,Male,United States,Single,1977-03-11,2026-01-05
11218,22217,AW00022217,Dylan,Powell,Male,Canada,Married,1963-06-17,2026-01-05
11219,22218,AW00022218,Christian,Bryant,Male,United States,Married,1962-08-24,2026-01-05
11220,22219,AW00022219,Juha-Pekka,Posti,Female,Canada,Married,1962-08-01,2026-01-05
11221,22220,AW00022220,Brandon,Sharma,Male,United States,Married,1967-12-30,2026-01-05
11222,22221,AW00022221,Benjamin,Kumar,Male,United States,Married,1968-10-14,2026-01-05
11223,22222,AW00022222,Angel,Hill,Male,United States,Married,1963-01-21,2026-01-05
11224,22223,AW00022223,Gabrielle,Parker,Female,United States,Married,1962-10-09,2026-01-05
11225,22224,AW00022224,Katherine,Alexander,Female,United States,Married,1962-08-31,2026-01-05
11226,22225,AW00022225,Jessica,Murphy,Female,United States,Single,1962-08-31,2026-01-05
11227,22226,AW00022226,Morgan,Sanders,Female,United States,Married,1962-04-23,2026-01-05
11228,22227,AW00022227,Barbara,Cai,Female,United States,Married,1961-11-18,2026-01-05
11229,22228,AW00022228,Katelyn,Gonzalez,Female,United States,Married,1962-03-12,2026-01-05
11230,22229,AW00022229,Wyatt,Perry,Male,United States,Married,1967-08-05,2026-01-05
11231,22230,AW00022230,Jordyn,Bennett,Female,Canada,Married,1962-03-22,2026-01-05
11232,22231,AW00022231,Grace,Brooks,Female,United States,Married,1961-10-20,2026-01-05
11233,22232,AW00022232,Paige,Brooks,Female,Canada,Married,1978-02-15,2026-01-05
11234,22233,AW00022233,Xavier,Martin,Male,Canada,Married,1977-10-20,2026-01-05
11235,22234,AW00022234,Katherine,Gonzalez,Female,Canada,Married,1977-08-07,2026-01-05
11236,22235,AW00022235,Sebastian,Peterson,Male,United States,Married,1983-09-08,2026-01-05
11237,22236,AW00022236,Jose,Gonzalez,Male,United States,Married,1975-09-02,2026-01-05
11238,22237,AW00022237,Angel,Morris,Male,United States,Married,1975-10-03,2026-01-05
11239,22238,AW00022238,Alex,Murphy,Male,United States,Married,1976-05-17,2026-01-05
11240,22239,AW00022239,Jesse,Cook,Male,United States,Married,1975-07-05,2026-01-05
11241,22240,AW00022240,Miguel,Powell,Male,United States,Married,1976-03-20,2026-01-05
11242,22241,AW00022241,Alexandria,Washington,Female,United States,Married,1975-12-30,2026-01-05
11243,22242,AW00022242,Cameron,Walker,Male,United States,Married,1976-06-25,2026-01-05
11244,22243,AW00022243,Emma,Lewis,Female,United States,Married,1975-09-11,2026-01-05
11245,22244,AW00022244,Shelby,Howard,Female,United States,Married,1974-11-15,2026-01-05
11246,22245,AW00022245,Evan,Lopez,Male,United States,Single,1980-05-07,2026-01-05
11247,22246,AW00022246,Jacqueline,Cox,Female,United States,Married,1974-09-10,2026-01-05
11248,22247,AW00022247,Ryan,Williams,Male,Canada,Married,1975-04-06,2026-01-05
11249,22248,AW00022248,Gary,Ramos,Male,United States,Married,1980-10-14,2026-01-05
11250,22249,AW00022249,Kevin,Chen,Male,United States,Married,1977-02-04,2026-01-05
11251,22250,AW00022250,Michael,Wilson,Male,United States,Married,1977-01-19,2026-01-05
11252,22251,AW00022251,Martha,She,Female,Canada,Married,1981-12-15,2026-01-05
11253,22252,AW00022252,Makayla,Brooks,Female,Canada,Single,1976-01-05,2026-01-05
11254,22253,AW00022253,Stephanie,Reed,Female,United States,Married,1975-08-06,2026-01-05
11255,22254,AW00022254,Fernando,Scott,Male,United States,Married,1976-05-23,2026-01-05
11256,22255,AW00022255,Nicole,Rogers,Female,United States,Married,1981-12-15,2026-01-05
11257,22256,AW00022256,Edwin,Lu,Male,United States,Married,1975-12-05,2026-01-05
11258,22257,AW00022257,Carrie,Romero,Female,United States,Married,1975-08-06,2026-01-05
11259,22258,AW00022258,Jessica,Reed,Female,United States,Married,1975-10-18,2026-01-05
11260,22259,AW00022259,Dalton,Mitchell,Male,United States,Single,1978-10-29,2026-01-05
11261,22260,AW00022260,Courtney,Allen,Female,United States,Married,1973-02-11,2026-01-05
11262,22261,AW00022261,Isaac,Allen,Male,United States,Single,1978-03-06,2026-01-05
11263,22262,AW00022262,Marcus,Collins,Male,United States,Single,1978-06-01,2026-01-05
11264,22263,AW00022263,Patrick,Blue,Male,United States,Married,1971-11-24,2026-01-05
11265,22264,AW00022264,Stephanie,Coleman,Female,Canada,Single,1972-05-13,2026-01-05
11266,22265,AW00022265,Jeremiah,Sanchez,Male,Canada,Married,1972-05-13,2026-01-05
11267,22266,AW00022266,Rachel,Sanders,Female,United States,Married,1972-06-16,2026-01-05
11268,22267,AW00022267,Brianna,Rodriguez,Female,Canada,Married,1971-08-15,2026-01-05
11269,22268,AW00022268,Alexandra,Barnes,Female,Canada,Single,1975-03-22,2026-01-05
11270,22269,AW00022269,Caleb,Yang,Male,United States,Married,1985-08-13,2026-01-05
11271,22270,AW00022270,Antonio,Gonzales,Male,United States,Married,1974-10-13,2026-01-05
11272,22271,AW00022271,Connor,Mitchell,Male,United States,Married,1980-02-21,2026-01-05
11273,22272,AW00022272,Isabella,Kelly,Female,United States,Married,1980-03-03,2026-01-05
11274,22273,AW00022273,Patricia,Rodriguez,Female,United States,Single,1971-03-08,2026-01-05
11275,22274,AW00022274,Adam,Chen,Male,United States,Single,1971-03-18,2026-01-05
11276,22275,AW00022275,Ian,Bailey,Male,United States,Single,1976-02-16,2026-01-05
11277,22276,AW00022276,Gabriella,Gray,Female,United States,Single,1970-12-05,2026-01-05
